,userID,rating,area
3428,1113501,4.0,전라남도 순천시
3429,1113501,4.0,전라남도 장흥군
3430,1113501,4.0,전라남도 영광군
3431,1113501,4.0,전라남도 장성군
3432,1113501,4.0,전라남도 완도군
3433,1113501,4.0,전라남도 진도군
3434,1113502,4.0,경상남도 진주시
3435,1113501,4.0,경상남도 통영시
3436,1113502,4.0,경상남도 통영시
3437,1113502,4.0,경상남도 통영시
3438,1113501,4.0,경상남도 남해군
3439,1113501,4.0,제주특별자치도 서귀포시
3440,1113501,4.0,제주특별자치도 서귀포시
3441,1113601,4.0,경기도 수원시
3442,1113601,4.0,강원도 삼척시
3443,1113601,4.0,전라남도 고흥군
3444,1113601,4.0,전라남도 장성군
3445,1113601,4.0,전라남도 장성군
3446,1113601,4.0,경상남도 진주시
3447,1113601,4.0,경상남도 진주시
3448,1113601,4.0,경상남도 진주시
3449,1113601,4.0,경상남도 통영시
3450,1113601,4.0,제주특별자치도 서귀포시
3452,1113801,4.0,전라북도 순창군
3453,1113801,4.0,전라남도 담양군
3454,1114005,4.0,전라북도 전주시
3455,1114005,4.0,전라남도 목포시
3456,1114005,4.0,전라남도 여수시
3457,1114005,4.0,전라남도 여수시
3458,1114003,4.0,전라남도 함평군
3461,1114101,4.0,전라남도 장성군
3463,1114301,4.0,전라남도 나주시
3464,1114301,4.0,전라남도 함평군
3465,1114301,4.0,전라남도 완도군
3467,1114403,3.0,광주광역시 동구
3470,1114701,5.0,충청남도 공주시
3471,1114702,5.0,충청남도 공주시
3472,1114703,4.0,충청남도 공주시
3473,1114703,4.0,충청남도 공주시
3474,1114703,5.0,충청남도 공주시
3476,1114801,4.0,경기도 수원시
3477,1114801,4.0,경기도 수원시
3478,1114802,5.0,경기도 화성시
3479,1114802,5.0,전라남도 구례군
3480,1114802,5.0,제주특별자치도 서귀포시
3481,1115001,5.0,경기도 수원시
3482,1115003,4.0,전라남도 여수시
3483,1115003,4.0,전라남도 여수시
3484,1115001,3.0,전라남도 순천시
3485,1115001,4.0,전라남도 나주시
3486,1115002,4.0,전라남도 담양군
3487,1115003,4.0,전라남도 구례군
3488,1115001,4.0,전라남도 화순군
3489,1115001,5.0,전라남도 장흥군
3490,1115001,4.0,전라남도 장흥군
3491,1115001,3.0,전라남도 장성군
3492,1115001,5.0,경상남도 거제시
3494,1115102,4.0,전라남도 장성군
3495,1115102,4.0,전라남도 장성군
3502,1115303,5.0,서울특별시 송파구
3503,1115304,4.0,경기도 수원시
3504,1115302,4.0,전라북도 전주시
3505,1115301,4.0,전라북도 부안군
3508,1115603,4.0,경기도 수원시
3509,1115601,4.0,경상남도 통영시
3510,1115601,4.0,경상남도 통영시
3513,1115704,4.0,경기도 수원시
3514,1115704,4.0,전라북도 전주시
3520,1116202,4.0,충청북도 옥천군
3521,1116202,3.0,충청남도 공주시
3522,1116202,3.0,충청남도 공주시
3523,1116202,4.0,전라북도 무주군
3533,1116801,4.0,충청북도 청주시
3534,1116801,4.0,충청남도 보령시
3535,1116801,3.0,충청남도 금산군
3536,1116801,4.0,경상남도 통영시
3537,1116902,3.0,대전광역시 서구
3538,1116901,3.0,대전광역시 유성구
3539,1116906,3.0,충청남도 공주시
3540,1116906,3.0,충청남도 공주시
3541,1116901,3.0,충청남도 금산군
3542,1116902,4.0,충청남도 금산군
3543,1116901,4.0,충청남도 태안군
3544,1116901,4.0,충청남도 태안군
3548,1117104,4.0,서울특별시 강남구
3552,1117201,4.0,인천광역시 남구
3553,1117201,4.0,세종특별자치시 세종시
3554,1117201,4.0,경기도 수원시
3555,1117202,4.0,강원도 속초시
3556,1117202,4.0,강원도 평창군
3557,1117201,4.0,충청북도 괴산군
3558,1117202,4.0,충청남도 천안시
3559,1117201,4.0,충청남도 계룡시
3560,1117201,4.0,충청남도 당진시
3561,1117201,4.0,충청남도 당진시
3562,1117201,4.0,전라남도 여수시
3563,1117201,4.0,경상북도 경주시
3564,1117302,4.0,서울특별시 강남구
3565,1117302,4.0,서울특별시 강남구
3566,1117302,4.0,서울특별시 강남구
3567,1117302,4.0,서울특별시 강남구
3568,1117302,4.0,서울특별시 강남구
3569,1117302,4.0,서울특별시 강남구
3570,1117302,4.0,서울특별시 강남구
3571,1117302,4.0,서울특별시 강남구
3572,1117302,4.0,충청북도 보은군
3573,1117302,4.0,충청북도 영동군
3574,1117302,4.0,충청남도 천안시
3575,1117302,4.0,충청남도 청양군
3577,1117401,4.0,충청남도 공주시
3578,1117403,4.0,충청남도 보령시
3579,1117403,4.0,충청남도 태안군
3580,1117402,4.0,전라북도 군산시
3581,1117403,4.0,전라북도 무주군
3582,1117403,4.0,전라북도 고창군
3583,1117403,4.0,전라북도 부안군
3584,1117703,4.0,서울특별시 종로구
3585,1117703,3.0,서울특별시 종로구
3586,1117703,3.0,서울특별시 서대문구
3587,1117703,3.0,서울특별시 마포구
3588,1117703,3.0,서울특별시 영등포구
3589,1117703,3.0,서울특별시 영등포구
3590,1117703,3.0,서울특별시 강남구
3591,1117703,3.0,서울특별시 강남구
3592,1117703,3.0,서울특별시 강남구
3593,1117703,3.0,경기도 가평군
3598,1117801,4.0,대구광역시 수성구
3599,1117801,4.0,충청북도 청주시
3600,1117801,4.0,충청북도 충주시
3601,1117801,4.0,충청북도 보은군
3602,1117801,4.0,충청남도 천안시
3603,1117801,4.0,충청남도 서산시
3604,1117801,4.0,충청남도 부여군
3605,1117801,4.0,충청남도 청양군
3606,1117801,4.0,충청남도 태안군
3607,1117801,4.0,전라북도 군산시
3608,1117801,4.0,전라북도 남원시
3609,1117801,4.0,경상남도 합천군
3610,1117801,4.0,경상남도 합천군
3611,1117801,4.0,경상남도 합천군
3614,1118203,4.0,대구광역시 달성군
3615,1118203,4.0,대구광역시 달성군
3616,1118203,4.0,경기도 수원시
3617,1118201,4.0,충청북도 보은군
3618,1118203,3.0,충청남도 보령시
3619,1118203,3.0,충청남도 보령시
3620,1118201,4.0,전라북도 완주군
3621,1118201,4.0,전라북도 완주군
3622,1118201,4.0,전라북도 부안군
3623,1118203,4.0,전라남도 여수시
3626,1118502,4.0,강원도 원주시
3627,1118502,4.0,충청북도 제천시
3628,1118501,4.0,경상북도 문경시
3629,1118502,4.0,경상북도 군위군
3630,1118502,4.0,경상남도 함양군
3631,1118601,4.0,충청남도 공주시
3632,1118601,4.0,충청남도 공주시
3633,1118601,3.0,전라북도 전주시
3634,1118702,4.0,대전광역시 동구
3635,1118701,4.0,충청남도 보령시
3636,1118702,4.0,충청남도 태안군
3637,1118702,4.0,경상북도 영덕군
3638,1118801,3.0,대전광역시 대덕구
3639,1118801,4.0,대전광역시 대덕구
3640,1118801,3.0,대전광역시 대덕구
3641,1118801,4.0,대전광역시 대덕구
3642,1118801,3.0,대전광역시 대덕구
3643,1118801,3.0,대전광역시 대덕구
3644,1118801,4.0,대전광역시 대덕구
3645,1118801,3.0,경기도 파주시
3646,1118801,4.0,강원도 속초시
3647,1118802,4.0,충청북도 보은군
3648,1118902,4.0,충청북도 보은군
3649,1118901,4.0,충청남도 서천군
3650,1119001,3.0,대전광역시 중구
3651,1119001,3.0,대전광역시 유성구
3653,1119102,4.0,대전광역시 유성구
3654,1119104,4.0,강원도 속초시
3655,1119104,4.0,충청남도 공주시
3656,1119104,4.0,충청남도 태안군
3657,1119101,4.0,경상북도 포항시
3658,1119101,4.0,경상남도 거제시
3659,1119302,4.0,대전광역시 유성구
3660,1119302,4.0,경기도 고양시
3661,1119302,4.0,충청남도 보령시
3662,1119302,4.0,충청남도 논산시
3663,1119302,4.0,충청남도 부여군
3666,1119601,4.0,대전광역시 서구
3667,1119601,4.0,충청남도 당진시
3668,1119804,4.0,대전광역시 중구
3669,1119803,4.0,충청남도 공주시
3670,1119803,4.0,충청남도 공주시
3671,1119804,3.0,충청남도 공주시
3672,1119804,4.0,충청남도 보령시
3676,1119901,4.0,충청남도 보령시
3677,1119902,4.0,충청남도 보령시
3678,1120002,5.0,경상남도 거제시
3680,1120105,4.0,대전광역시 유성구
3681,1120105,4.0,대전광역시 유성구
3682,1120101,4.0,강원도 강릉시
3683,1120101,4.0,강원도 강릉시
3684,1120103,4.0,충청남도 천안시
3685,1120103,3.0,전라북도 전주시
3686,1120103,4.0,경상북도 경주시
3688,1120202,3.0,대전광역시 유성구
3691,1120304,4.0,부산광역시 해운대구
3692,1120303,5.0,강원도 평창군
3693,1120302,4.0,충청남도 태안군
3694,1120303,4.0,전라북도 무주군
3695,1120305,4.0,경상북도 경주시
3698,1120404,4.0,서울특별시 강남구
3699,1120403,4.0,부산광역시 동래구
3700,1120403,4.0,경기도 수원시
3701,1120403,4.0,전라북도 고창군
3702,1120401,4.0,전라남도 구례군
3703,1120402,4.0,경상남도 창원시
3704,1120602,3.0,충청남도 공주시
3705,1120602,3.0,충청남도 공주시
3706,1120602,3.0,전라북도 고창군
3710,1120702,4.0,충청남도 부여군
3711,1120701,4.0,충청남도 태안군
3712,1120802,4.0,인천광역시 남동구
3713,1120802,5.0,경기도 수원시
3714,1120802,4.0,강원도 동해시
3715,1120802,4.0,충청북도 청주시
3716,1120802,4.0,충청북도 단양군
3717,1120802,4.0,충청남도 공주시
3718,1120802,4.0,충청남도 논산시
3719,1120802,5.0,충청남도 계룡시
3720,1120802,4.0,전라북도 순창군
3721,1120802,4.0,전라남도 장성군
3722,1120802,3.0,경상북도 상주시
3723,1120802,4.0,경상남도 함양군
3733,1121402,4.0,대전광역시 대덕구
3734,1121403,4.0,경기도 수원시
3735,1121401,4.0,강원도 영월군
3736,1121402,4.0,충청남도 공주시
3737,1121403,4.0,충청남도 보령시
3739,1121503,5.0,경기도 용인시
3740,1121503,5.0,경기도 용인시
3747,1121701,4.0,경기도 수원시
3748,1121701,4.0,경기도 여주시
3749,1121701,5.0,강원도 속초시
3750,1121701,4.0,강원도 양양군
3751,1121701,4.0,충청남도 홍성군
3752,1121702,4.0,제주특별자치도 서귀포시
3755,1121804,4.0,강원도 속초시
3756,1121801,5.0,충청남도 보령시
3757,1121802,4.0,충청남도 금산군
3758,1121801,5.0,충청남도 예산군
3759,1121801,4.0,전라북도 진안군
3760,1121802,5.0,경상남도 통영시
3766,1122202,4.0,충청남도 태안군
3767,1122202,4.0,전라남도 여수시
3768,1122202,4.0,전라남도 여수시
3769,1122202,4.0,경상북도 포항시
3770,1122202,4.0,경상남도 고성군
3771,1122202,4.0,경상남도 함양군
3776,1122401,4.0,충청북도 옥천군
3777,1122401,4.0,충청북도 옥천군
3778,1122401,4.0,충청북도 옥천군
3779,1122401,4.0,충청북도 옥천군
3780,1122401,4.0,충청북도 옥천군
3782,1122504,4.0,서울특별시 종로구
3783,1122504,4.0,서울특별시 종로구
3784,1122504,4.0,부산광역시 해운대구
3785,1122504,4.0,부산광역시 해운대구
3789,1122701,4.0,충청북도 보은군
3790,1123001,3.0,충청북도 옥천군
3791,1123001,4.0,충청남도 홍성군
3792,1123001,4.0,전라북도 완주군
3797,1123403,4.0,부산광역시 해운대구
3798,1123403,4.0,부산광역시 해운대구
3799,1123404,3.0,충청북도 음성군
3800,1123404,3.0,충청북도 음성군
3801,1123402,3.0,전라북도 진안군
3803,1123602,4.0,충청남도 보령시
3805,1124004,4.0,전라남도 여수시
3809,1124102,5.0,부산광역시 해운대구
3810,1124101,4.0,울산광역시 북구
3811,1124102,4.0,경기도 가평군
3812,1124102,5.0,경상남도 진주시
3813,1124101,5.0,경상남도 통영시
3814,1124101,5.0,경상남도 하동군
3816,1124202,4.0,부산광역시 기장군
3817,1124202,4.0,울산광역시 울주군
3819,1124301,4.0,서울특별시 영등포구
3820,1124301,4.0,울산광역시 울주군
3821,1124301,5.0,강원도 속초시
3822,1124301,4.0,충청남도 금산군
3830,1124601,4.0,울산광역시 북구
3831,1124601,4.0,울산광역시 북구
3832,1124601,4.0,울산광역시 울주군
3837,1124701,4.0,울산광역시 울주군
3838,1124701,4.0,경상남도 합천군
3839,1124701,4.0,경상남도 합천군
3840,1124701,4.0,경상남도 합천군
3841,1124901,3.0,서울특별시 용산구
3843,1125201,3.0,서울특별시 강남구
3844,1125201,3.0,서울특별시 강남구
3845,1125201,4.0,강원도 속초시
3846,1125201,4.0,강원도 속초시
3847,1125201,3.0,전라북도 전주시
3850,1125401,5.0,부산광역시 해운대구
3851,1125401,4.0,울산광역시 남구
3852,1125401,4.0,울산광역시 북구
3853,1125402,4.0,전라남도 여수시
3854,1125402,5.0,경상남도 진주시
3859,1125502,5.0,대구광역시 동구
3860,1125503,4.0,울산광역시 동구
3861,1125501,5.0,강원도 인제군
3862,1125502,5.0,강원도 인제군
3863,1125502,5.0,충청북도 단양군
3865,1125601,4.0,경상북도 경주시
3866,1125702,4.0,울산광역시 동구
3868,1125801,4.0,대구광역시 달서구
3869,1125801,4.0,강원도 횡성군
3870,1125801,4.0,경상북도 김천시
3871,1125801,4.0,경상북도 영덕군
3872,1125801,4.0,경상북도 칠곡군
3876,1125904,4.0,서울특별시 종로구
3877,1125902,5.0,대구광역시 동구
3878,1125902,5.0,대구광역시 동구
3881,1126003,5.0,경기도 용인시
3882,1126003,4.0,경상북도 경주시
3885,1126202,4.0,부산광역시 해운대구
3886,1126201,5.0,대구광역시 동구
3887,1126201,4.0,대구광역시 동구
3888,1126201,5.0,대구광역시 동구
3889,1126201,4.0,울산광역시 울주군
3890,1126202,4.0,경상남도 통영시
3891,1126202,4.0,경상남도 창원시
3892,1126201,4.0,경상남도 하동군
3897,1126704,4.0,서울특별시 마포구
3898,1126703,4.0,부산광역시 해운대구
3899,1126702,4.0,부산광역시 기장군
3900,1126702,4.0,부산광역시 기장군
3901,1126702,4.0,대구광역시 동구
3902,1126702,5.0,대구광역시 동구
3903,1126704,4.0,울산광역시 남구
3904,1126704,4.0,경상남도 통영시
3906,1126904,4.0,경상북도 경주시
3907,1126904,5.0,경상남도 양산시
3914,1127004,5.0,부산광역시 해운대구
3915,1127001,5.0,부산광역시 기장군
3916,1127001,4.0,부산광역시 기장군
3917,1127001,5.0,울산광역시 남구
3918,1127001,4.0,울산광역시 동구
3921,1127104,4.0,울산광역시 울주군
3922,1127103,4.0,경기도 수원시
3923,1127103,4.0,경기도 수원시
3926,1127203,5.0,부산광역시 중구
3927,1127202,4.0,경상북도 포항시
3928,1127203,4.0,경상북도 포항시
3929,1127201,4.0,경상남도 통영시
3939,1127604,4.0,경상북도 경주시
3940,1127604,5.0,경상북도 경주시
3941,1127603,5.0,경상남도 진주시
3944,1127804,4.0,경상남도 합천군
3948,1127901,4.0,서울특별시 용산구
3949,1127901,5.0,부산광역시 중구
3950,1127901,4.0,부산광역시 기장군
3951,1127902,4.0,경기도 가평군
3952,1127902,4.0,충청남도 홍성군
3953,1127902,4.0,충청남도 예산군
3954,1127901,3.0,경상북도 경주시
3955,1127901,4.0,경상남도 밀양시
3956,1127901,4.0,경상남도 창원시
3957,1127902,4.0,경상남도 창녕군
3958,1127902,4.0,경상남도 창녕군
3959,1128103,4.0,서울특별시 동대문구
3960,1128103,4.0,부산광역시 해운대구
3961,1128103,4.0,경상남도 거제시
3965,1128203,4.0,서울특별시 동대문구
3971,1128402,4.0,부산광역시 중구
3972,1128402,4.0,전라북도 전주시
3973,1128403,4.0,경상남도 진주시
3982,1128802,4.0,울산광역시 남구
3983,1128802,4.0,울산광역시 울주군
3984,1128802,3.0,강원도 속초시
3985,1128802,4.0,전라남도 강진군
3986,1128802,4.0,전라남도 강진군
3987,1128802,4.0,경상북도 경주시
3988,1128802,3.0,경상북도 안동시
3989,1128802,4.0,경상북도 청도군
3994,1128902,3.0,부산광역시 해운대구
3995,1128902,3.0,부산광역시 해운대구
3996,1128902,3.0,부산광역시 해운대구
3997,1128901,4.0,울산광역시 울주군
3998,1128902,4.0,강원도 철원군
3999,1128901,4.0,경상북도 경주시
4000,1128902,4.0,경상북도 경주시
4001,1128903,4.0,경상북도 경주시
4002,1128902,4.0,경상남도 하동군
4004,1129002,5.0,전라북도 순창군
4005,1129002,4.0,경상북도 경주시
4006,1129002,5.0,경상북도 경주시
4007,1129002,4.0,경상남도 김해시
4015,1129203,4.0,부산광역시 영도구
4016,1129201,4.0,전라남도 목포시
4017,1129204,4.0,경상북도 경주시
4018,1129205,4.0,경상북도 경주시
4019,1129205,4.0,경상북도 경주시
4020,1129203,4.0,경상남도 통영시
4021,1129203,4.0,경상남도 통영시
4022,1129204,4.0,제주특별자치도 서귀포시
4025,1129302,4.0,부산광역시 영도구
4026,1129304,4.0,대구광역시 남구
4027,1129304,4.0,울산광역시 남구
4028,1129302,4.0,전라남도 고흥군
4029,1129304,4.0,경상북도 경주시
4030,1129302,4.0,경상남도 밀양시
4033,1129403,4.0,경상남도 양산시
4034,1129403,4.0,경상남도 양산시
4035,1129403,4.0,경상남도 양산시
4036,1129403,4.0,경상남도 남해군
4037,1129402,4.0,제주특별자치도 서귀포시
4043,1129801,4.0,경상남도 창녕군
4044,1129801,4.0,경상남도 함양군
4047,1129904,3.0,서울특별시 서초구
4048,1129902,4.0,울산광역시 동구
4051,1130002,4.0,울산광역시 울주군
4052,1130002,4.0,울산광역시 울주군
